ProblemID,QueryID,?Refuted,Time,?VeriEQLRefuted,VeriEQL time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core,solving times
619,40,False,0.219346,False,,6.0,0.5,4.333333333333333,0.6785714285714285,[0.007075]
619,41,False,0.096529,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006946]
619,42,False,0.100727,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007166]
619,43,False,0.101206,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006779]
619,44,False,0.13025,False,,2.0,0.5,2.5,0.5833333333333333,"[0.011197, 0.014445]"
619,45,False,0.154508,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010837]
619,46,False,0.180802,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008968]
619,47,False,0.263723,False,,4.0,0.5,4.25,0.6964285714285714,[0.008064]
619,48,,,False,,,,,,
619,49,,,False,,,,,,
619,50,False,0.190022,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00934]
619,51,False,0.439332,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.008821]
619,52,False,0.554494,False,,7.0,0.2857142857142857,2.7142857142857144,0.4387755102040815,"[0.009442, 0.012165]"
619,53,,,False,,,,,,
619,54,False,0.200174,False,0.250738,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.016684]
619,55,False,0.169451,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010064]
619,56,False,0.174834,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007418]
619,57,False,0.289895,False,,4.0,0.5,4.25,0.6964285714285714,[0.010866]
619,58,False,0.16598,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007918]
619,59,False,0.188616,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008387]
619,60,False,0.239403,False,,4.0,0.5,4.0,0.6607142857142857,[0.008692]
619,61,False,0.194122,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008085]
619,62,,,False,,,,,,
619,63,False,0.37205,False,,4.0,0.5,4.0,0.6607142857142857,[0.008584]
619,64,False,0.639357,False,,8.0,0.375,4.0,0.6160714285714286,[0.008313]
619,65,False,0.929953,False,,8.0,0.375,4.0,0.6160714285714286,[0.009319]
619,66,,,False,,,,,,
619,67,False,0.261567,False,,5.0,0.6,4.4,0.7,[0.010288]
619,68,False,0.352541,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.01019]
619,69,False,0.139635,False,,2.0,0.0,1.0,0.3214285714285714,"[0.009061, 0.014193]"
619,70,,,False,,,,,,
619,71,,,False,,,,,,
619,72,False,0.213297,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007642]
619,73,False,0.459432,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.0071]
619,74,False,0.289102,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,"[0.012786, 0.047237]"
619,75,False,0.209635,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007728]
619,76,True,0.103915,False,0.25406,1.0,0.0,1.0,0.5,"[0.009243, 0.01296]"
619,77,True,0.095954,False,,1.0,0.0,1.0,0.5,"[0.008838, 0.010632]"
619,78,True,0.097741,False,,1.0,0.0,1.0,0.5,"[0.007842, 0.019548]"
619,79,True,0.190039,False,,2.0,0.5,2.5,0.5833333333333333,"[0.007707, 0.057284]"
619,80,,,False,,,,,,
619,81,,,False,,,,,,
619,82,,,False,,,,,,
619,83,False,0.558496,False,,6.0,0.5,4.5,0.625,[0.007514]
619,84,False,0.201354,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00981]
619,85,False,0.254552,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009063]
619,86,False,0.205196,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008163]
619,87,,,False,,,,,,
619,88,False,0.169174,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009323]
619,89,False,0.168236,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010604]
619,90,False,0.528729,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010163]
619,91,False,0.218658,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007348]
619,92,False,0.254713,False,,4.0,0.5,4.25,0.6964285714285714,[0.008417]
619,93,False,0.428755,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.009125]
619,94,False,0.230589,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.017661]
619,95,False,0.190139,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007399]
619,96,False,0.244479,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007735]
619,97,False,0.276316,False,,4.0,0.75,4.0,0.75,[0.010631]
619,98,False,0.440071,False,,4.0,0.5,3.5,0.5892857142857143,[0.009073]
619,99,False,0.191729,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009546]
619,100,False,0.746446,False,,8.0,0.5,4.625,0.7053571428571428,[0.01222]
619,101,False,0.150057,False,,2.0,0.5,2.5,0.5833333333333333,"[0.008667, 0.011791]"
619,102,False,0.24052,False,,4.0,0.5,4.0,0.6607142857142857,[0.008102]
619,103,False,0.171395,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007729]
619,104,False,0.218302,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008521]
619,105,False,0.1987,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.0068]
619,106,False,0.199302,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010366]
619,107,False,0.15852,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009695]
619,108,False,0.163748,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007681]
619,109,False,0.139141,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008328]
619,110,False,0.144103,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009678]
619,111,False,0.133939,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008758]
619,112,False,0.450402,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007701]
619,113,False,0.24443,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.012262]
619,114,False,0.252201,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.014189]
619,115,False,0.218762,False,,4.0,0.5,4.0,0.6607142857142857,[0.008473]
619,116,False,0.205939,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.012676]
619,117,False,0.451668,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.009106]
619,118,False,0.132308,False,,2.0,0.0,1.0,0.3333333333333333,"[0.008632, 0.0111]"
619,119,False,0.284075,False,0.242317,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00922]
619,120,False,0.200208,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009465]
619,121,,,False,,,,,,
619,122,,,False,,,,,,
619,123,False,0.285093,False,,4.0,0.5,3.75,0.625,[0.008719]
619,124,False,0.406778,False,,7.0,0.4285714285714285,3.857142857142857,0.6020408163265305,[0.009287]
619,125,False,0.209281,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.016036]
619,126,False,0.224668,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009186]
619,127,False,0.18624,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011205]
619,128,False,0.206153,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.0182]
619,129,False,0.203416,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009155]
619,130,False,0.229675,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00821]
619,131,False,0.180095,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007426]
619,132,False,0.176625,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.013176]
619,133,False,0.16186,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.012277]
619,134,False,0.964495,False,,4.0,0.75,4.0,0.75,[0.007932]
619,135,False,0.169261,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009458]
619,136,False,0.199733,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010454]
619,137,False,0.249777,False,,4.0,0.5,4.0,0.6607142857142857,[0.007213]
619,138,False,0.322093,False,,4.0,0.75,4.0,0.75,[0.008833]
619,139,False,0.486357,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.011166]
619,140,False,0.254438,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011504]
619,141,False,0.183969,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007246]
619,142,False,0.179946,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007455]
619,143,False,0.219049,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008775]
619,144,False,0.425531,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.020119]
619,145,False,0.119554,False,,2.0,0.0,1.0,0.3333333333333333,"[0.010191, 0.01195]"
619,146,False,0.303311,False,,6.0,0.5,4.5,0.7023809523809524,[0.007947]
619,147,False,0.345988,False,,8.0,0.5,4.625,0.7053571428571428,[0.006883]
619,148,,,False,,,,,,
619,149,False,0.499233,False,,14.0,0.4285714285714285,5.642857142857143,0.6547619047619048,[0.007342]
619,150,True,0.203646,False,,6.0,0.5,4.0,0.630952380952381,"[0.006728, 0.010607]"
619,151,False,0.099911,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006878]
619,152,False,0.087969,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006465]
619,153,False,0.089998,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006587]
619,154,False,0.200789,False,,4.0,0.75,4.0,0.75,[0.008646]
619,155,False,0.1461,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00799]
619,156,False,0.168952,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007784]
619,157,False,0.171682,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007083]
619,158,False,0.145784,False,,2.0,0.0,1.0,0.3333333333333333,"[0.012035, 0.012444]"
619,159,False,0.203148,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008005]
619,160,False,0.223154,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011161]
619,161,False,0.263124,False,,4.0,0.5,4.0,0.6607142857142857,[0.009823]
619,162,False,0.198465,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007504]
619,163,False,0.162269,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007088]
619,164,False,0.768865,False,,8.0,0.5,4.625,0.7053571428571428,[0.007288]
619,165,False,0.309158,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009816]
619,166,False,0.187638,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.012521]
619,167,False,0.217501,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006926]
619,168,False,0.275498,False,,4.0,0.75,4.0,0.75,[0.009571]
619,169,False,0.591795,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.007698]
619,170,False,0.178539,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008272]
619,171,,,False,,,,,,
619,172,,,False,,,,,,
619,173,False,0.39642,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.012212]
619,174,False,0.161618,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009287]
619,175,False,0.292919,False,,5.0,0.6,4.2,0.6,[0.00867]
619,176,,,False,,,,,,
619,177,False,0.327315,False,,7.0,0.4285714285714285,3.857142857142857,0.6020408163265305,[0.007682]
619,178,,,False,,,,,,
619,179,False,0.258442,False,,4.0,0.5,4.0,0.6607142857142857,[0.01318]
619,180,False,0.177161,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008798]
619,181,False,0.197511,False,,2.0,0.5,2.5,0.5833333333333333,"[0.007426, 0.016383]"
619,182,False,0.386228,False,,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.009392]
619,183,,,False,,,,,,
619,184,False,0.745777,False,,9.0,0.4444444444444444,4.666666666666667,0.5617283950617282,[0.010092]
619,185,False,0.173254,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010338]
619,186,False,0.128108,False,,2.0,0.0,1.0,0.3333333333333333,"[0.007055, 0.012367]"
619,187,False,1.011083,False,,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010322]
619,188,False,0.209491,False,0.239478,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.01292]
619,189,False,0.254839,False,0.247341,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00825]
619,190,False,0.180068,False,0.2390709999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009977]
619,191,,,False,,,,,,
619,192,,,False,,,,,,
619,193,False,0.165121,False,0.258645,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007407]
619,194,False,0.172764,False,0.237817,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008327]
619,195,False,0.198004,False,0.239375,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010008]
619,196,True,0.107749,False,0.251981,1.0,0.0,1.0,0.5,"[0.008721, 0.009442]"
619,197,False,0.709348,False,0.24369,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011253]
619,198,False,0.184018,False,0.238471,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007695]
619,199,False,0.20622,False,0.2420749999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009622]
619,200,False,0.787999,False,0.240283,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.065358]
619,201,False,0.167104,False,0.242237,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006893]
619,202,,,False,,,,,,
619,203,,,False,,,,,,
619,204,False,0.196804,False,0.245389,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009206]
619,205,False,0.205608,False,0.244755,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011078]
619,206,,,False,,,,,,
619,207,False,0.255176,False,0.239839,4.0,0.75,4.0,0.75,[0.013721]
619,208,False,0.136052,False,,2.0,0.0,1.0,0.3333333333333333,"[0.0075, 0.01081]"
619,209,,,False,,,,,,
619,210,False,0.154693,False,0.240452,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011194]
619,211,False,0.200714,False,0.23947,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00808]
619,212,False,0.213183,False,0.2468209999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010558]
619,213,False,0.191124,False,0.246241,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010913]
619,214,False,0.164046,False,,2.0,0.0,1.0,0.3333333333333333,"[0.011402, 0.021848]"
619,215,False,0.141651,False,0.251648,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007893]
619,216,False,0.21122,False,0.248178,4.0,0.5,4.0,0.6607142857142857,[0.010524]
619,217,False,0.146303,False,0.253393,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007365]
619,218,False,0.13731,False,0.248183,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007992]
619,219,,,False,0.301954,,,,,
619,220,,,False,,,,,,
619,221,,,False,,,,,,
619,222,False,0.56567,False,0.255031,8.0,0.5,4.625,0.7053571428571428,[0.010643]
619,223,False,0.243008,False,0.259055,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.015165]
619,224,False,0.481348,False,0.244488,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.006514]
619,225,False,0.169319,False,0.245759,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011305]
619,226,False,0.229313,False,0.253482,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009155]
619,227,False,0.446332,False,0.246805,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.008894]
619,228,False,0.274602,False,0.252729,4.0,0.5,4.0,0.6607142857142857,[0.009593]
619,229,,,False,,,,,,
619,230,False,0.224614,False,0.235257,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008379]
619,231,True,0.217924,True,0.212792,3.0,0.6666666666666666,3.333333333333333,0.6666666666666666,"[0.00965, 0.012417]"
619,232,False,0.200912,False,0.247637,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008631]
619,233,False,0.219358,False,0.243099,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009227]
619,234,False,0.178887,False,0.261246,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.011831]
619,235,,,False,,,,,,
619,236,False,0.135301,False,0.243349,2.0,0.5,2.5,0.5833333333333333,"[0.009515, 0.013907]"
619,237,False,0.166516,False,0.240197,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009058]
619,238,True,0.086669,False,0.235443,1.0,0.0,1.0,0.5,"[0.008353, 0.009725]"
619,239,False,0.188573,False,0.2364699999999999,4.0,0.75,4.0,0.75,[0.007624]
619,240,False,0.158128,False,0.247227,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,"[0.008448, 0.012199]"
619,241,False,0.148734,False,0.241257,4.0,0.5,4.0,0.6607142857142857,[0.007465]
619,242,False,0.15932,False,0.242699,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008693]
619,243,False,0.452277,False,0.23768,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.007146]
619,244,False,1.038362,False,0.2468179999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009412]
619,245,False,0.24503,False,0.24221,4.0,0.75,4.0,0.75,[0.006557]
619,246,False,0.159684,False,0.238481,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010055]
619,247,True,0.113069,False,0.238678,1.0,0.0,1.0,0.5,"[0.012678, 0.012848]"
619,248,False,0.190354,False,0.2320269999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.006921]
619,249,,,False,,,,,,
619,250,False,0.202081,False,0.2366359999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007657]
619,251,False,0.57052,False,0.238757,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.010514]
619,252,False,0.179904,False,0.241479,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00793]
619,253,,,False,,,,,,
619,254,False,0.398042,False,0.239196,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.00822]
619,255,False,0.200272,False,0.244053,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.013964]
619,256,False,0.168872,False,0.240222,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00854]
619,257,False,0.161526,False,0.2402119999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010006]
619,258,False,0.152137,False,0.239923,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008693]
619,259,,,False,,,,,,
619,260,False,0.558288,False,0.631765,10.0,0.4,4.5,0.538888888888889,"[0.007311, 0.025394]"
619,261,,,False,,,,,,
619,262,,,False,,,,,,
619,263,False,0.169193,False,0.254018,4.0,0.5,5.25,0.6805555555555556,[0.008281]
619,264,False,0.535485,False,0.242191,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.009081]
619,265,False,0.610545,False,0.248232,7.0,0.4285714285714285,4.428571428571429,0.6071428571428571,[0.009663]
619,266,False,0.982601,False,0.2412349999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009024]
619,267,False,1.294128,False,0.2591179999999999,16.0,0.375,5.4375,0.6284722222222221,[0.010743]
619,268,,,False,,,,,,
619,269,False,0.178668,False,0.239929,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007498]
619,270,False,0.213646,False,0.239943,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008177]
619,271,False,0.347855,False,0.348787,4.0,0.5,4.5,0.65625,[0.008976]
619,272,True,0.429692,True,0.247368,6.0,0.5,4.0,0.630952380952381,"[0.007172, 0.014939]"
619,273,False,0.170919,False,0.2419369999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008689]
619,274,,,False,,,,,,
619,275,False,0.158737,False,0.25416,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009062]
619,276,,,False,0.282337,,,,,
619,277,False,0.14604,False,0.246993,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008779]
619,278,False,0.107998,False,,2.0,0.0,1.0,0.3333333333333333,"[0.008866, 0.009332]"
619,279,False,0.15766,False,0.270398,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.01067]
619,280,False,0.121916,False,0.25153,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00827]
619,281,True,0.063395,False,0.25406,1.0,0.0,1.0,0.5,"[0.007748, 0.00949]"
619,282,False,0.100101,False,0.260021,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007]
619,283,False,0.116976,False,0.252659,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009116]
619,284,False,0.045085,False,0.254005,2.0,0.5,1.5,0.75,[]
619,285,False,0.101974,False,0.268041,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007338]
619,286,,,False,,,,,,
619,287,False,0.168731,False,0.2467559999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.00828]
619,288,False,1.250037,False,0.250754,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.010608]
619,289,,,False,,,,,,
619,290,False,0.177906,False,0.247082,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008223]
619,291,False,0.2139,False,0.254248,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008094]
619,292,False,0.477943,False,0.246721,7.0,0.4285714285714285,4.0,0.6224489795918366,[0.008706]
619,293,False,0.135391,False,,2.0,0.0,1.5,0.3928571428571428,"[0.013125, 0.013269]"
619,294,False,0.342132,False,,4.0,0.5,3.5,0.5892857142857143,"[0.007148, 0.01652]"
619,295,False,0.326847,False,0.250661,4.0,0.75,4.0,0.75,[0.010667]
619,296,False,0.174117,False,0.237819,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.01101]
619,297,False,0.164994,False,0.241428,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008094]
619,298,False,0.190472,False,0.24065,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.014347]
619,299,,,False,0.325204,,,,,
619,300,False,0.262114,False,,4.0,0.5,3.5,0.5892857142857143,"[0.012285, 0.014157]"
619,301,False,0.170533,False,0.236222,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010712]
619,302,False,0.163888,False,0.2412059999999999,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.009445]
619,303,,,False,,,,,,
619,304,,,False,,,,,,
619,305,False,0.145986,False,0.246136,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007935]
619,306,False,0.143103,False,0.240431,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.007069]
619,307,False,0.170278,False,0.248039,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.008871]
619,308,False,0.188872,False,0.244231,3.0,0.6666666666666666,3.6666666666666665,0.7222222222222222,[0.010407]
619,309,False,0.253319,False,0.240894,4.0,0.5,4.0,0.6607142857142857,[0.00971]
