ID,?Refuted,Time,Counterexample,#Iters,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core,solving times
45,True,0.065606,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [16, '17', '21', -1], [21, '21', None, None], [18, '19', None, -57]], 'department': [['dept_name', 'building', 'budget']], 'instructor': [['id', 'name', 'salary', 'dept_name']], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'instructor']], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
46,False,0.20546,,1,0,,,,[]
47,False,0.259406,,1,0,,,,[]
48,False,2.185983,,1,0,,,,[]
49,False,2.437012,,1,0,,,,[]
50,True,0.182832,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [25, 26, 24, 0], [33, 34, 24, None], [36, 37, 24, 4]], 'department': [['dept_name', 'building', 'budget'], [24, 27, 28], [24, 29, 30], [24, 31, 32]], 'instructor': [['id', 'name', 'salary', 'dept_name'], [24, 24, 24, 24], [24, 24, 24, 24], [24, 24, 24, 24]], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [24, 24, 24, 24, 24, 24], [24, 24, 24, 24, 24, 24], [24, 24, 24, 24, 24, 24]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id'], [24, 24, 24, 24, 24, 24], [24, 24, 24, 24, 24, 24], [24, 24, 24, 24, 24, 24]], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade'], [24, 24, 24, 24, 24], [24, 24, 24, 24, 24], [24, 24, 24, 24, 24]], 'student': [['id', 'name', 'dept_name', 'tot_cred'], [24, 24, 24, 24], [24, 24, 24, 24], [24, 24, 24, 24]]}",1,0,,,,[]
51,False,,,,,,,,
52,True,16.022923,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [73, 60, 67, 61], [73, None, 67, 64], [73, 65, 67, 66]], 'department': [['dept_name', 'building', 'budget'], [67, 62, 8334], [None, 67, 67], [67, 68, 8334]], 'instructor': [['id', 'name', 'salary', 'dept_name']], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [67, 72, 67, 67, 67, 67], [74, 73, 75, 76, 77, 78], [79, 73, 80, 81, 82, 83]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
53,False,,,,,,,,
54,True,20.093641,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [87, 88, 78, 8558], [89, 90, 70, None], [92, 93, 70, None]], 'department': [['dept_name', 'building', 'budget'], [61, None, 323], [70, None, 323], [78, 79, 323]], 'instructor': [['id', 'name', 'salary', 'dept_name']], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [72, 73, 74, 319, 75, 76], [64, 65, 66, 319, 75, 67], [80, 81, 82, 319, 75, 83]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
55,False,,,,,,,,
56,False,,,,,,,,
57,False,,,,,,,,
58,False,,,,,,,,
59,True,0.037077,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [None, 5, None, None]], 'department': [['dept_name', 'building', 'budget']], 'instructor': [['id', 'name', 'salary', 'dept_name']], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor']], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
60,True,0.099887,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [-544, None, 15, None], [None, 25, 26, 27], [-542, None, 30, 31]], 'department': [['dept_name', 'building', 'budget']], 'instructor': [['id', 'name', 'salary', 'dept_name']], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [29, -544, 17, 2010, 18, 19], [29, -543, None, 2010, 33, 34], [None, -543, 21, None, 23, 24]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
61,True,0.098588,"{'course': [['course_id', 'title', 'dept_name', 'credits']], 'department': [['dept_name', 'building', 'budget']], 'instructor': [['id', 'name', 'salary', 'dept_name'], [795, 38, 16, 17], [-635, None, 35, 36], [-635, None, 42, 43]], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [-635, 39, 19, 15, 18, 20], [-634, None, 23, 24, 25, 26], [-635, None, 29, 30, 31, 32]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id']], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade']], 'student': [['id', 'name', 'dept_name', 'tot_cred']]}",1,0,,,,[]
62,False,,,,,,,,
63,True,0.048789,"{'course': [['course_id', 'title', 'dept_name', 'credits'], [21, 22, None, 6616], [23, 24, 25, 6616], [26, 27, 34, 6615]], 'department': [['dept_name', 'building', 'budget'], [6616, 6616, 6616], [6616, 6616, 6616], [6616, 6616, 6616]], 'instructor': [['id', 'name', 'salary', 'dept_name'], [6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616]], 'teaches': [['id', 'course_id', 'sec_id', 'year', 'semester', 'instructor'], [6616, 6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616, 6616]], 'section': [['course_id', 'sec_id', 'year', 'building', 'room_number', 'time_slot_id'], [6616, 6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616, 6616]], 'takes': [['id', 'course_id', 'sec_id', 'year', 'grade'], [6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616, 6616]], 'student': [['id', 'name', 'dept_name', 'tot_cred'], [6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616], [6616, 6616, 6616, 6616]]}",1,0,,,,[]
